sample_id	run_id	threads	tool	elapsed_sec	cpu_total_sec	max_rss_kb	time_file
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep21	piawka_t2	2	piawka	9.777	18.770	40816	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep21/piawka_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep21	piawka_t4	4	piawka	5.117	19.150	75152	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep21/piawka_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep21	piawka_t8	8	piawka	3.445	19.150	141616	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep21/piawka_t8.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep21	pixy	1	pixy	4.764	6.090	293728	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep21/pixy.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep21	pixy_t2	2	pixy	9.910	12.060	486448	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep21/pixy_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep21	pixy_t4	4	pixy	5.107	14.310	830064	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep21/pixy_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep21	pixy_t8	8	pixy	4.610	17.770	1366912	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep21/pixy_t8.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep23	piawka	1	piawka	19.234	19.090	23488	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep23/piawka.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep23	piawka_t2	2	piawka	10.007	18.030	40576	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep23/piawka_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep23	piawka_t4	4	piawka	5.378	19.940	75248	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep23/piawka_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep23	piawka_t8	8	piawka	3.731	22.720	141520	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep23/piawka_t8.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep23	pixy	1	pixy	5.028	6.180	298320	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep23/pixy.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep23	pixy_t2	2	pixy	9.894	11.780	480672	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep23/pixy_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep23	pixy_t4	4	pixy	5.096	14.130	835312	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep23/pixy_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep23	pixy_t8	8	pixy	4.804	19.190	1387344	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep23/pixy_t8.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep3	piawka	1	piawka	19.001	18.840	23456	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep3/piawka.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep3	piawka_t2	2	piawka	10.011	18.100	40912	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep3/piawka_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep3	piawka_t4	4	piawka	5.376	16.130	74848	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep3/piawka_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep3	piawka_t8	8	piawka	3.406	16.160	141440	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep3/piawka_t8.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep3	pixy	1	pixy	4.987	6.290	292864	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep3/pixy.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep3	pixy_t2	2	pixy	9.968	12.080	494048	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep3/pixy_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep3	pixy_t4	4	pixy	5.073	14.040	804272	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep3/pixy_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep3	pixy_t8	8	pixy	4.641	17.780	1398304	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep3/pixy_t8.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep45	piawka	1	piawka	18.519	18.300	23472	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep45/piawka.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep45	piawka_t2	2	piawka	9.764	18.760	40640	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep45/piawka_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep45	piawka_t4	4	piawka	5.141	19.100	75248	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep45/piawka_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep45	piawka_t8	8	piawka	3.389	21.760	140976	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep45/piawka_t8.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep45	pixy	1	pixy	4.764	6.110	292160	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep45/pixy.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep45	pixy_t2	2	pixy	9.772	11.890	490512	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep45/pixy_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep45	pixy_t4	4	pixy	5.091	14.070	847904	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep45/pixy_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep45	pixy_t8	8	pixy	4.502	18.000	1394688	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep45/pixy_t8.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep46	piawka	1	piawka	18.527	18.450	23504	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep46/piawka.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep46	piawka_t2	2	piawka	9.760	18.100	41200	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep46/piawka_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep46	piawka_t4	4	piawka	5.127	19.240	74864	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep46/piawka_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep46	piawka_t8	8	piawka	3.420	16.060	141936	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep46/piawka_t8.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep46	pixy	1	pixy	4.730	6.150	290448	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep46/pixy.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep46	pixy_t2	2	pixy	9.898	11.840	479184	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep46/pixy_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep46	pixy_t4	4	pixy	5.087	14.230	819840	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep46/pixy_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep46	pixy_t8	8	pixy	4.399	17.810	1388096	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep46/pixy_t8.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep47	piawka	1	piawka	18.918	18.950	23504	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep47/piawka.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep47	piawka_t2	2	piawka	9.990	19.400	40800	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep47/piawka_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep47	piawka_t4	4	piawka	5.381	19.740	74640	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep47/piawka_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep47	piawka_t8	8	piawka	3.512	22.600	140512	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep47/piawka_t8.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep47	pixy	1	pixy	4.982	6.280	296960	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep47/pixy.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep47	pixy_t2	2	pixy	9.982	11.960	491552	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep47/pixy_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep47	pixy_t4	4	pixy	5.092	13.870	827504	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep47/pixy_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep47	pixy_t8	8	pixy	4.585	18.270	1389328	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep47/pixy_t8.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep48	piawka	1	piawka	18.179	18.180	23136	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep48/piawka.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep48	piawka_t2	2	piawka	9.520	18.660	41056	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep48/piawka_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep48	piawka_t4	4	piawka	5.137	16.060	74224	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep48/piawka_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep48	piawka_t8	8	piawka	3.430	16.120	143328	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep48/piawka_t8.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep48	pixy	1	pixy	4.737	6.000	290560	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep48/pixy.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep48	pixy_t2	2	pixy	9.806	11.970	494512	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep48/pixy_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep48	pixy_t4	4	pixy	5.095	14.170	840928	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep48/pixy_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep48	pixy_t8	8	pixy	4.467	17.390	1402624	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep48/pixy_t8.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep49	piawka	1	piawka	19.199	18.970	23376	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep49/piawka.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep49	piawka_t2	2	piawka	10.006	19.430	40592	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep49/piawka_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep49	piawka_t4	4	piawka	5.383	16.100	74880	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep49/piawka_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep49	piawka_t8	8	piawka	3.682	19.860	141504	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep49/piawka_t8.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep49	pixy	1	pixy	5.014	6.220	292816	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep49/pixy.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep49	pixy_t2	2	pixy	10.066	12.290	495216	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep49/pixy_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep49	pixy_t4	4	pixy	5.058	13.890	831344	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep49/pixy_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep49	pixy_t8	8	pixy	4.590	18.220	1389584	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep49/pixy_t8.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep50	piawka	1	piawka	18.191	18.130	23248	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep50/piawka.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep50	piawka_t2	2	piawka	9.505	18.600	40736	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep50/piawka_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep50	piawka_t4	4	piawka	5.142	16.100	74864	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep50/piawka_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep50	piawka_t8	8	piawka	3.646	21.680	142064	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep50/piawka_t8.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep50	pixy	1	pixy	4.753	6.070	291840	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep50/pixy.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep50	pixy_t2	2	pixy	9.792	12.320	488048	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep50/pixy_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep50	pixy_t4	4	pixy	5.063	13.760	845824	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep50/pixy_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep50	pixy_t8	8	pixy	4.756	18.600	1402384	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep50/pixy_t8.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep51	piawka	1	piawka	18.025	17.850	23488	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep51/piawka.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep51	piawka_t2	2	piawka	9.259	16.090	40848	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep51/piawka_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep51	piawka_t4	4	piawka	5.135	16.120	75312	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep51/piawka_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep51	piawka_t8	8	piawka	3.390	16.230	140304	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep51/piawka_t8.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep51	pixy	1	pixy	4.798	6.040	292752	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep51/pixy.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep51	pixy_t2	2	pixy	9.821	11.860	495328	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep51/pixy_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep51	pixy_t4	4	pixy	5.113	13.950	804544	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep51/pixy_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep51	pixy_t8	8	pixy	4.573	17.770	1393328	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep51/pixy_t8.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52	piawka	1	piawka	18.966	18.790	23376	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52/piawka.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52	piawka_t2	2	piawka	10.001	19.250	40576	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52/piawka_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52	piawka_t4	4	piawka	5.383	19.650	74864	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52/piawka_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52	piawka_t8	8	piawka	3.672	22.560	140752	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52/piawka_t8.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52	pixy	1	pixy	5.007	6.210	294128	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52/pixy.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52	pixy_t2	2	pixy	9.842	12.120	487248	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52/pixy_t2.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52	pixy_t4	4	pixy	5.049	14.040	844864	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52/pixy_t4.time.tsv
rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52	pixy_t8	8	pixy	4.581	18.380	1382992	/Users/ntikhomirov/agents/claude/piawka_paper/results/resource_usage/rohOutput_DemobneckLong10000_NeuTRUE_Mu7e-08_Matingoutc100_Rep52/pixy_t8.time.tsv
